page,code,title,blurb,href
35,41255,"Fire Lieutenant, Urban Search and Rescue","A Fire Lieutenant, Urban Search and Rescue supervises the activities of a squad assigned to complete search and rescue services at the scene of disasters or emergencies. Work of this class involves supervising fire rescue personnel. Incumbents receive moderate supervision from a technical superior.  Employees in this class work a rotating shift including nights, weekends and holidays.Work is performed at the scenes of disasters and emergencies where there is frequent exposure to hazardous conditions such as burning buildings, smoke filled rooms, collapsing structures and toxic fumes from hazardous materials and gas and chemical leaks. Work requires strenuous physical activity such as...",/careers/baltimorecity/classspecs/907578
35,41217,Fire Operations Aide,"A Fire Operations Aide provides administrative and technical support to a chief officer above the rank of Battalion Fire Chief. Work of this class involves no supervisory duties or responsibilities. Incumbents receive general supervision from a technical superior. Employees in this class are required to work assigned shifts, including weekends and holidays. Some employees in this class may be on a 24-hour callback. Work is performed in an office as well as on the scene of emergency and non-emergency incidents where there is frequent exposure to hazardous conditions such as burning buildings, toxic fumes, driving hazards and collapsing structures. Work may require strenuous physical activity...",/careers/baltimorecity/classspecs/959850
35,41231,Fire Operations Aide ALS,"A Fire Operations Aide, ALS provides administrative and technical support to a chief officer above the rank of Battalion Fire Chief. Work of this class involves no supervisory duties or responsibilities. Incumbents receive general supervision from a technical superior. Employees in this class are required to work assigned shifts, including weekends and holidays. Some employees in this class may be on a 24-hour callback. Work is performed in an office as well as on the scene of emergency and non-emergency incidents where there is frequent exposure to hazardous conditions such as burning buildings, toxic fumes, driving hazards and collapsing structures. Work may require strenuous physical...",/careers/baltimorecity/classspecs/1095358
35,41229,Fire Operations Aide Suppression,"A Fire Operations Aide Suppression provides administrative and technical support to a chief officer above the rank of Battalion Fire Chief. Work of this class involves no supervisory duties or responsibilities. Incumbents receive general supervision from a technical superior. Employees in this class are required to work assigned shifts, including weekends and holidays. Some employees in this class may be on a 24-hour callback. Work is performed in an office as well as on the scene of emergency and non-emergency incidents where there is frequent exposure to hazardous conditions such as burning buildings, toxic fumes, driving hazards and collapsing structures. Work may require strenuous...",/careers/baltimorecity/classspecs/791194
35,41232,Fire Operations Aide Suppression ALS,"A Fire Operations Aide Suppression, ALS provides administrative and technical support to a chief officer above the rank of Battalion Fire Chief. Work of this class involves no supervisory duties or responsibilities. Incumbents receive general supervision from a technical superior. Employees in this class are required to work assigned shifts, including weekends and holidays. Some employees in this class may be on a 24-hour callback. Work is performed in an office as well as on the scene of emergency and non-emergency incidents where there is frequent exposure to hazardous conditions such as burning buildings, toxic fumes, driving hazards and collapsing structures. Work may require strenuous...",/careers/baltimorecity/classspecs/1095363
35,41224,Fire Prevention Inspector I,"A Fire Prevention Inspector I inspects residences, multiple dwellings, new construction, rehabilitation projects, commercial and industrial establishments and structures where there has been a change of use to enforce the fire prevention code and other applicable laws of the Federal, State and City governments. The work of this class involves no supervisory duties or responsibilities. Incumbents receive moderate supervision from a technical superior. Employees in this class work a conventional workweek. Work is performed in various City neighborhoods and at construction sites where such conditions as extremes of weather, rodents, insects and deteriorating structures may be encountered.   The...",/careers/baltimorecity/classspecs/791195
35,41225,"Fire Prevention Inspector I, ALS","A Fire Prevention Inspector I ALS inspects residences, multiple dwellings, new construction, rehabilitation projects, commercial and industrial establishments and structures where there has been a change of use to enforce the fire prevention code and other applicable laws of the Federal, State and City governments. The work of this class involves no supervisory duties or responsibilities. Incumbents receive moderate supervision from a technical superior. Employees in this class work a conventional workweek. Work is performed in various City neighborhoods and at construction sites where such conditions as extremes of weather, rodents, insects and deteriorating structures may be encountered....",/careers/baltimorecity/classspecs/791199
35,41226,Fire Prevention Inspector II,"A Fire Prevention Inspector II develops and implements arson prevention programs of the Baltimore City Fire Department and reviews construction and building plans to ensure compliance with the Fire prevention code and other applicable laws of the Federal, State and City governments. The work of this class involves no supervisory duties or responsibilities. Incumbents receive moderate supervision from a technical superior. Employees in this class work a conventional workweek. Work is performed primarily in an office where working conditions are normal, however work is also performed on-site at construction sites, in various City neighborhoods and at fire scenes where there may be exposure to...",/careers/baltimorecity/classspecs/791196
36,41216,Fire Pump Operator,"A Fire Pump Operator drives and operates department apparatus including but not limited to fire engines, Medics, Ambulances, Suppression Support Units and related equipment.  Performs emergency medical services, fire suppression, emergency rescue and fire prevention duties.  Maintains departmental property, equipment and apparatus.  Work of this class involves no supervisory duties or responsibilities. Incumbents receive moderate supervision from a technical supervisor.  Employees work a rotating shift to include nights, weekends and holidays.  Work is performed at emergency scenes where there is frequent exposure to hazardous conditions such as burning buildings, toxic fumes, driving...",/careers/baltimorecity/classspecs/959846
36,41296,Fire Pump Operator Suppression,"A Fire Pump Operator Suppression drives and operates department apparatus including but not limited to fire engines, Medics, Ambulances, Suppression Support Vehicles and other related equipment.  Performs emergency medical services, fire suppression, emergency rescue and fire prevention duties.  Maintains departmental property, equipment and apparatus.  Work of this class involves no supervisory duties or responsibilities. Incumbents receive moderate supervision from a technical supervisor.  Employees work a rotating shift to include nights, weekends and holidays.  Work is performed at emergency scenes where there is frequent exposure to hazardous conditions such as burning buildings, toxic...",/careers/baltimorecity/classspecs/791200
36,41219,"Fire Pump Operator, ALS","A Fire Pump Operator ALS drives and operates department apparatus including but not limited to fire engines, Medic, Ambulance, Suppression Support Units and other related equipment.  Performs emergency medical services, fire suppression, emergency rescue and fire prevention duties.  Maintains departmental property, equipment and apparatus.  Work of this class involves no supervisory duties or responsibilities. Incumbents receive moderate supervision from a technical supervisor.  Employees work a rotating shift to include nights, weekends and holidays.  Work is performed at emergency scenes where there is frequent exposure to hazardous conditions such as burning buildings, toxic fumes,...",/careers/baltimorecity/classspecs/959860
36,41273,"Fire Pump Operator, ALS Suppression","A Fire Pump Operator ALS Suppression drives and operates department apparatus including but not limited to fire engines, Medics, Ambulances, Suppression Support Units and related equipment.  Performs emergency medical services, fire suppression, emergency rescue and fire prevention duties.  Maintains departmental property, equipment and apparatus.  Work of this class involves no supervisory duties or responsibilities. Incumbents receive moderate supervision from a technical supervisor.  Employees work a rotating shift to include nights, weekends and holidays.  Work is performed at emergency scenes where there is frequent exposure to hazardous conditions such as burning buildings, toxic...",/careers/baltimorecity/classspecs/791201
36,41284,Fire Respiratory Apparatus Officer,"A Fire Respiratory Apparatus Officer ensures the maintenance, repair, testing and calibration of a wide variety of respiratory apparatus and equipment in compliance with National Fire Safety Regulations and Standards and related governmental and professional standards. Work in this class involves supervising the work of subordinate uniformed fire personnel. The incumbent receives general supervision from a superior officer. The employee in this class works a conventional workweek and is subject to 24-hour callback. Work is performed in an office where there are normal working conditions and occasionally at the scene of fire and emergency medical incidents where there may be exposure to heat,...",/careers/baltimorecity/classspecs/791202
36,41266,Fire Respiratory Technician,"A Fire Respiratory Technician completes the maintenance, repair, testing, and calibration of a wide variety of respiratory apparatus and equipment in compliance with National Fire Safety Regulations and Standards and related governmental and professional standards. Work of this class involves no supervision. The incumbent receives general supervision from a superior officer. The employee in this class works a conventional workweek and is subject to 24-hour callback. Work is generally performed in an office where there are normal working conditions and occasionally at the scene of fire and emergency medical incidents where there may be exposure to heat, smoke and bad weather.  Work requires...",/careers/baltimorecity/classspecs/1215476
36,41267,Fire Respiratory Technician ALS,"A Fire Respiratory Technician, ALS completes the maintenance, repair, testing, and calibration of a wide variety of respiratory apparatus and equipment in compliance with National Fire Safety Regulations and Standards and related governmental and professional standards. Work in this class involves no supervision. The incumbent receives general supervision from a superior officer. The employee in this class works a conventional workweek and is subject to 24-hour callback. Work is generally performed in an office where there are normal working conditions and occasionally at the scene of fire and emergency medical incidents where there may be exposure to heat, smoke and bad weather.  Work...",/careers/baltimorecity/classspecs/1204412
36,33620,Fire Services Education Specialist,A Fire Services Education Specialist develops all online and classroom training required to meet annual compliance and competency needs of the Fire department.  Work of this class involves no supervisory duties or responsibilities.  Incumbents receive moderate supervision from a technical superior.  Employees in this class work four 10 hour days.  Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK  Not applicable.,/careers/baltimorecity/classspecs/1209173
36,41294,Fire Supply Coordinator,"A Fire Supply Coordinator plans and coordinates the receipt, storage and distribution of equipment, materials and supplies in a storeroom. Work of this class involves leading the work of supply personnel. Incumbents receive moderate supervision from an administrative superior. Employees in this class work a conventional workweek and are subject to 24-hour callback. Work is performed in an office where there are normal working conditions. Work requires moderate physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/791204
36,41300,Fire Systems Analyst,"A Fire Systems Analyst develops systems designs, specifications, and procedures. This class is responsible for operating the Mobile Command Unit. The work of this class involves no supervisory duties or responsibilities.  Incumbents receive general supervision from a technical superior.  Employees in this class work a rotating shift including nights, weekends and holidays.  Work is performed at the scenes of fires where there is frequent exposure to hazardous conditions.  Employees in this class may be required to work shifts, weekends and holidays.  DISTINGUISHING FEATURES OF THE WORK Not Applicable",/careers/baltimorecity/classspecs/1188835
37,71151,Firearms Examiner,"A Firearms Examiner identifies and examines bullets, bullet fragments, cartridges and firearms used in crimes. Work of this class has no supervisory duties or responsibilities. Incumbents receive moderate supervision from a technical super­ior. Employees in this class work a conventional workweek and are on-call 24 hours a day, seven days a week. Work is performed in a laboratory and firearms range where such conditions as loud gunshots, dangerous weapons and unexploded ammunition are encountered. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/791205
37,41207,Firefighter/Paramedic,"A Fire Fighter/Paramedic responds to and mitigates hazardous incidents, extinguishes fires, performs rescues and provides emergency medical treatment at the scene of an accident or illness and transports sick and injured persons to medical facilities. Work of this class involves no supervisory responsibilities or duties. Incumbents receive general supervision from a technical superior. Employees in this class work rotating shifts including nights, weekends and holidays. Work is performed at scenes of fires where there is frequent exposure to hazardous conditions such as burning buildings, smoke-filled rooms, collapsing structures and toxic fumes and at the scene of accidents, illnesses,...",/careers/baltimorecity/classspecs/959834
37,01908,FISCAL ADMINISTRATOR,"A Fiscal Administrator oversees and administers complex grants, financial and accounting systems for a city agency .   Work involves supervising accounting, fiscal and office support personnel. Incumbents receive managerial direction from an administrative superior.  Employees in this class work a conventional workweek.  Work is performed in an office where working conditions are normal.  Work requires minimal physical exertion.",/careers/baltimorecity/classspecs/1249271
37,34424,Fiscal Officer,"A Fiscal Officer coordinates and manages the fiscal activities and operations for a city government agency.  Work of this class involves no supervisory duties or responsibilities, but will involve lead responsibilities such as assigning and reviewing the work of office personnel engaged in fiscal and administrative activities. Incumbents receive moderate supervision from an administrative superior. Employees in this class work a conventional workweek.  Work is performed in an office where working conditions are normal.  Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/1182289
37,31321,Fiscal Policy Analyst,A Fiscal Policy Analyst reviews and conducts complex fiscal studies for committees of the City Council. Work of this class involves no supervisory duties or responsibilities. Incumbents receive managerial direction from a technical superior. Employees in this class work a conventional work week that may include some evening hours. Work is performed in an office where normal working conditions are encountered. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK Not applicable.,/careers/baltimorecity/classspecs/842619
37,34425,Fiscal Supervisor,"A Fiscal Supervisor supervises a group of employees in performing accounting and financial work. Work of this class involves supervising administrative, accounting, fiscal and office support personnel. Incumbents receive general supervision from an administrative superior. Employees in this class work a conventional workweek. Work is performed in an office where working conditions are normal. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/791208
37,34421,Fiscal Technician,"A Fiscal Technician performs a variety of budgetary, fiscal and calculation and analysis duties in a City organization. Work of this class involves no supervisory duties or responsibilities. Incumbents receive moderate supervision from an administrative superior. Employees in this class work a conventional workweek. Work is performed in an office where working conditions are normal. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/791209
37,52162,Fleet Quality Control Analyst,"A Fleet Quality Control Analyst performs quality assurance, quality control and related mechanical and safety inspections of City vehicles. Compiles reporting for use by Division management and agency personnel, related to repair costs, metrics on repair and maintenance service length, etc.  Performs inspections of vehicles at City agency facilities and locations.  Work of this class involves no supervisory duties or responsibilities. Incumbents receive general supervision from a technical superior.  Employees work a conventional workweek, but are subject to evening, weekend and holiday callback hours as required.  Work is performed alternately between an office setting where there are few...",/careers/baltimorecity/classspecs/791210
37,71117,Forensic Artist,"A Forensic Artist interviews witnesses and victims of crimes, gathers information about the appearance of a suspect, and draws a sketch to match that description which is used in criminal investigations. Work of this class involves no supervisory duties or responsibilities. Incumbents receive moderate supervision from a technical superior. Employees in this class work a conventional workweek, subject to callback in the event of an emergency. Work is performed in a laboratory and studio setting where such conditions as hot lights, noxious odors, extended periods of darkness and chemicals are encountered. Work requires moderate physical exertion necessary to move and position laboratory...",/careers/baltimorecity/classspecs/791211
37,71111,Forensic Scientist I,"A Forensic Scientist I is the entry level of work in the chemical, biological, physical, or comparative analysis of criminal evidence in the Forensic Lab that conducts chemical and physical laboratory tests of unknown substances and evidence involved in crimes.  Work of this class involves no supervisory duties or responsibilities. Incumbents receive close supervision from a Forensic Scientist Supervisor. Employees in this class work a rotating shift and are on call 24 hours a day, seven days a week.  Work is performed in a laboratory where there is exposure to toxic fumes and chemicals, unknown dangerous substances and sharp laboratory instruments.  Work requires minimal physical exertion....",/careers/baltimorecity/classspecs/791032
38,71132,Forensic Scientist II,"A Forensic Scientist II conducts complex level of work in chemical, biological, physical or comparative analysis of criminal evidence in the Forensic Lab of unknown substances and evidence involved in crimes.  Employees perform laboratory tests or comparative analyses in one of the specialized forensic discipline:  Firearms and toolmarking; Controlled Dangerous Substances; Toxicology, Serology, DNA, Trace Evidence or Latent Print Examination. Work of this class involves no supervisory duties or responsibilities. Incumbents receive general supervision from a technical supervisor. Employees in this class work a rotating shift and are on-call 24 hours a day, seven days a week.  Work is...",/careers/baltimorecity/classspecs/1126477
38,71133,Forensic Scientist III,"A Forensic Scientist III performs complex chemical, biological, physical or comparative analysis of criminal evident in the Forensic Lab of the Police Department. Employees perform laboratory tests or comparative analyses in one of the specialized forensic discipline:  Firearms and toolmarking; Controlled Dangerous Substances; Toxicology, Serology, DNA, Trace Evidence or Latent Print Examination.  Work of this class may involve leading lower level Forensic Scientists, but does not involve full supervisor duties or responsibilities. Incumbents receive general supervision from a technical supervisor.  Employees in this class work a rotating shift and are on call 24 hours a day, seven days a...",/careers/baltimorecity/classspecs/1126480
38,71139,Forensic Scientist IV,"A Forensic Scientist IV plans, develops and implements a forensic laboratory quality assurance and occupational safety program and performs advanced/complex level work in the chemical, biological, physical or comparative analysis of criminal evidence in the Forensic Laboratory of Police Department.  Work of this class involves leading lower level Forensic Scientist by assigning, reviewing and coordinating the work of Forensic Scientists, but does not involve full supervisory duties or responsibilities. Incumbents receive general supervision from an administrative supervisor.  Employees in this class work a conventional workweek, subject to callback in event of emergency.  Work is performed...",/careers/baltimorecity/classspecs/791026
38,71136,Forensic Scientist Supervisor,"A Forensic Scientist Supervisor supervises subordinate staff engaged in the analyses of a variety of laboratory tests and comparative analyses in such specialized forensic discipline as controlled dangerous substances, toxicology, serology, DNA, trace evidence, firearms and toolmark, questioned documents or latent print examination.  Work of this class involves supervising the activities of Forensic Scientists personnel. Incumbents receive general supervision from a technical supervisor.  Employees in this class work a rotating shift and are on call 24 hours a day, seven days a week.  Work is performed in a laboratory where there is exposure to toxic fumes and chemicals, unknown dangerous...",/careers/baltimorecity/classspecs/1126912
38,71264,Fuel Systems Specialist,"A Fuel Systems Specialist monitors and oversees the City’s above-ground and underground fuel, heating oil and waste oil tanks to ensure compliance with State and Federal environmental regulations. Work of this class involves supervising fueling site personnel. Incumbents in this class receive general supervision from an administrative superior. Employees in this class work a conventional work week subject to 24-hour callback in case of emergencies. Works of this class is performed in an office and at fuel storage sites where there maybe exposure to liquid and gaseous petroleum products. Work requires occasional moderate physical exertion in standing, bending and lifting while conducting...",/careers/baltimorecity/classspecs/791212
38,71263,Fuel Technician Specialist,"A Fuel Technician Specialist performs diagnostic, inspections, testing, and repair work on a variety of fuel dispensing equipment and storage tanks. Work of this class involves no lead or supervisory responsibility. Employees receive moderate supervision from a technical supervisor. Employees in this class may work shift work including weekend hours and are subject to 24- hour callback in case of emergencies. Work is performed outdoors where incumbents are exposed to inclement weather, unpleasant odors, noise, dirt and greasy conditions. Work requires strenuous physical exertion including lifting, bending, crawling and periods of prolonged standing. DISTINGUISHING FEATURES OF THE WORK The...",/careers/baltimorecity/classspecs/1020988
38,53337,General Superintendent of Building and Grounds Maintenance,"The General Superintendent of Building and Grounds Maintenance oversees the performance of wastewater facilities maintenance and repair work.  Work of this class involves directing the activities of maintenance and skilled trades work units. Incumbents receive general supervision from a technical superior.  Employees in this class work a conventional workweek and subject to callback for emergencies.  Work is performed in uncomfortable surroundings, where the incumbent may occasionally be exposed to such conditions as odors, noise and inclement weather.  Work requires moderate physical exertion.- DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/1252607
38,42136,General Superintendent of Housing Inspection,"A General Superintendent of Housing Inspection oversees the enforcement of Baltimore City Codes and Ordinances including but not limited to health, housing, zoning, sanitation, building, fire and related codes. The work of this class involves directing the activities of subordinate housing inspection work units. Incumbents receive general supervision from a technical superior. Employees in this class work a con­ventional workweek and are on 24-hour callback duty. Work is performed mostly in an office setting where normal working conditions are encountered. The work requires minimal physical exertion with occasional periods of prolonged sitting or standing. DISTINGUISHING FEATURES OF THE WORK...",/careers/baltimorecity/classspecs/791215
38,53335,General Superintendent of Transportation Maintenance,"A General Superintendent of Transportation Maintenance oversees the maintenance and repair of City streets, alleys, curbs, parking lots and sidewalks. Work of this class involves directing the activities of maintenance and repair, inspection, equipment operations and office support work units. Incumbents receive general supervision from a technical superior. Employees in this class work a conventional workweek; some evening, weekend and holiday hours are required on a 24-hour, on-call basis. Work is usually performed in an office where there are no uncomfortable working conditions; however, incumbents are required to be present at construction sites where they may be exposed to such hazards...",/careers/baltimorecity/classspecs/791216
38,53523,General Superintendent of Utilities Maintenance & Repair,"A General Superintendent of Utilities Maintenance and Repair directs the construction, installation, maintenance and repair of water distribution, waste water collection or storm drainage facilities and related appurtenances.    Work of this class involves directing the activities of construction, maintenance and repair, inspection, equipment operations and office support work units. Incumbents receive general supervision from a technical superior. Employees in this class work a conventional workweek; evening, weekend and holiday hours are required on a 24-hour on-call basis or held over until properly relieved or for emergencies. Work is usually performed in an office where there are no...",/careers/baltimorecity/classspecs/791217
39,81331,Geriatric Day Care Aide,A Geriatric Day Care Aide provides instruction and physical and emotional support to the elderly during the course of a day care activity program. The work of this class involves no supervisory duties or responsibilities. Incumbents receive close supervision from a technical superior. Employees in this class work a conventional workweek. Work is performed in a day care setting where there is no exposure to environmental hazards. Work requires physically assisting the frail elderly to sit and stand. DISTINGUISHING FEATURES OF THE WORK Not Applicable.,/careers/baltimorecity/classspecs/791218
39,33187,GIS Analyst,"A GIS Analyst uses GIS technologies and practices to develop, coordinate and convert complex geo-databases and performs complex spatial analysis or leads others in the development and analysis of complex spatial projects to support GIS initiatives in the City of Baltimore. Work of this class involves no su­per­visory duties or responsibilities. The incumbent in this class receives general supervision from a technical superior. The employee in this class works a conventional workweek that includes being on-call 24 hours a day, seven days a week due to emergency situations. Work is performed in an office setting where normal working conditions are encountered. Work requires moderate physical...",/careers/baltimorecity/classspecs/879012
39,33190,GIS Supervisor,"A GIS Supervisor directs, plans and oversees the development and production of digital and hardcopy computer-generated Geographic Information Systems (GIS) data and custom map products for the City of Baltimore. Work of this class involves supervising GIS technician personnel. The incumbent in this class receives managerial direction from an administrative superior. The employee in this class works a conventional workweek that includes being on-call 24 hours a day, seven days a week due to emergency situations. Work is performed in an office setting where normal working conditions are encountered. Work requires moderate physical exertion in lifting and moving large boxes of paper and...",/careers/baltimorecity/classspecs/791222
39,33189,GIS Technician,"A GIS Technician develops and produces digital and hardcopy computer-generated Geographic Information Systems (GIS) data and custom map products for the City of Baltimore. Work of this class involves no su­per­visory duties or responsibilities. Incumbents receive general supervision from a technical superior. Employees in this class work a conventional workweek that may include being on-call 24 hours a day, seven days a week due to emergency situations. Work is performed in an office setting where normal working conditions are encountered. Work requires moderate physical exertion in lifting and moving large boxes of paper and documents. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/791223
39,31754,Grants Procurement Officer,A Grants Procurement Officer identifies grant resources and monitors the preparation of grant applications. Work of this class involves no supervisory duties or responsibilities. Incumbents receive general supervision from a technical superior. Employees in this class work a conventional workweek. Work is performed in an office where normal working conditions are encountered. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.,/careers/baltimorecity/classspecs/791228
39,73112,Graphic Artist II,A Graphic Artist II performs graphic arts and design work. The work of this class involves no supervisory duties or responsibilities. Incumbents receive moderate supervision from a technical superior. Employees in this class work a conventional workweek. Work is usually performed in an art studio setting where such conditions as exposure to chemicals used in silk screening and darkroom processes are encountered. The work may involve moderate physical exertion involved in mounting displays and exhibits. DISTINGUISHING FEATURES OF THE WORK The work of this class is distinguished from that of the class of Graphic Artist I in that it involves graphic arts responsibilities of a creative nature...,/careers/baltimorecity/classspecs/791230
39,73115,Graphic Artist Supervisor,"A Graphic Artist Supervisor plans, organizes and coordinates the production of exhibits, multi-media presentations, posters, signs, films and related graphic arts projects. Work of this class involves supervising subordinate graphic artists and related personnel. Incumbents receive minimal supervision from a technical superior. Employees in this class work a conventional workweek. Work is performed in an art studio setting where such conditions as exposure to chemicals used in silk screening and darkroom processes are encountered. Work may involve moderate physical exertion in mounting displays and exhibits. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/791231
39,52551,Graphic Print Operator,"A Graphic Print Operator produces multiple copies of single or multi-color printed material on a com­pu­terized high-speed copier. The work of this class involves no supervisory duties or responsi­bi­li­ties. Incumbents receive moderate supervision from a technical superior. Employees in this class work a rotating shift, which includes evening and weekend hours. Work is performed in a print shop where there is regular exposure to environmental hazards such as high noise levels. Work requires standing for long periods of time and lifting heavy packs of paper. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/791232
39,53692,Greenhouse Supervisor,"A Greenhouse Supervisor plans and oversees the indoor horticultural work involved in planting, maintaining, and developing municipal conservatories, office plantings and displays, and floral or seasonal indoor plant exhibits. The work of this class involves supervising horticultural and laboring personnel. Incumbents receive general supervision from a technical superior. Employees in this class work a conventional workweek and are on-call 24 hours a day, 7 days a week for emergencies due to violent or extreme weather, vandalism, or greenhouse support system failures or malfunctions. Work is performed in various greenhouses and conservatories where conditions such as high temperatures and...",/careers/baltimorecity/classspecs/791233
39,53675,Grounds Maintenance Supervisor,"A Grounds Maintenance Supervisor ensures the maintenance of public building exteriors and grounds. Work of this class involves supervising laboring and grounds maintenance personnel. Incumbents receive general supervision from a technical superior. Employees in this class work a conventional workweek, but may be on callback duty in emergencies. Work is performed outdoors where incumbents may be exposed to inclement weather conditions. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/791234
40,61245,Health Analysis Supervisor,"A Health Analysis Supervisor designs, develops and oversees the preparation of statistical studies and data and plans health systems designs. The work of this class involves supervising research and office support personnel. Incumbents receive general supervision from a technical superior. Employees in this class work a conventional workweek. Work is performed in an office where working conditions are normal. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/791237
40,61222,Health and Policy Analyst,A Health and Policy Analyst provides direction and guidance to analysts and analyzes and proposes modifications and improvements in health care service plans. Work of this class involves no supervisory duties or responsibilities. Incumbents receive general supervision from a technical superior. Employees in this class work a conventional workweek. Work is performed in an office where normal working conditions are encountered. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.,/careers/baltimorecity/classspecs/791240
40,81191,Health and Social Services Assistant,"A Health and Social Services Assistant schedules, plans and implements health and social services programs for children within a classroom, home or center based setting.  Work of this class does not involve supervisory duties or responsibilities. Incumbents receive moderate supervision from a technical superior.  Employees in this class work a conventional workweek.  Work is performed in a classroom, home or center based setting where working conditions are normal.  Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/1117066
40,81192,Health and Social Services Coordinator,"A Health and Social Services Coordinator plans and monitors the implementation of health and social services programs for children within a classroom, home or center based setting.  Work of this class involves full supervisory duties or responsibilities. Incumbents receive moderate supervision from a technical superior.  Employees in this class work a conventional workweek.  Work is performed in an office, classroom, home or center based setting where working conditions are normal.  Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/791241
40,53275,Health Facilities Coordinator,"A Health Facilities Coordinator coordinates the maintenance, operation and leasing of all Health Department facilities. Work of this class involves supervising office support, warehouse, laboring and custodial personnel. Incumbents receive general supervision from an administrative superior. Employees in this class work a conventional workweek; evening, weekend and holiday work may be required on a 24-hour, on-call basis. Work is performed in an office where normal environmental conditions are encountered. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/791244
40,61111,Health Program Administrator I,"A Health Program Administrator I plans, administers and coordinates health programs. Work of this class involves supervising human service personnel, office support, social work and nursing personnel. Incumbents receive general supervision from a technical superior. Employees in this class work a conventional workweek. Work is performed in an office where there is minimal exposure to environmental hazards. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK The work of this class is distinguished from that of the class of Health Program Administrator II in that it involves assisting in the direction of or administering a large health program.",/careers/baltimorecity/classspecs/791245
40,61113,Health Program Administrator II,"A Health Program Administrator II plans, administers and coordinates a large health program. Work of this class involves assisting in directing the activities of health clinic personnel. Incumbents receive managerial direction from a technical superior. Employees in this class work a conventional workweek. Work is performed in an office where there is minimal exposure to environmental hazards. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK The work of this class is distinguished from that of the class of Health Program Administrator I in that it involves assisting in the direction of or administering a large health program.",/careers/baltimorecity/classspecs/791247
40,61114,"Health Programs, Bureau Administrator","A Health Programs, Bureau Administrator performs administrative and fiscal activities to evaluate, analyze and recommend improvements to multiple health care programs. Work of this class may involve some supervisory duties or responsibilities. Incumbents receive general supervision from an administrative superior. Employees in this class work a conventional workweek. Work is performed in an office where normal working conditions are encountered. Work requires minimal physical exertion. DISTINGUISHING FEATURES OF THE WORK Not Applicable.",/careers/baltimorecity/classspecs/837335
40,63331,Hearing & Vision Tester (10 Months),A Hearing and Vision Tester (10 Months) tests the hearing and vision of school children in Baltimore City. Work of this class involves no supervisory duties or responsibilities. Incumbents receive moderate supervision from a technical superior. Employees in this class work a conventional work week. Work is performed in school room settings where there is minimal exposure to environmental hazards. Work requires carrying heavy audio and/or visual testing equipment in and out of school buildings. DISTINGUISHING FEATURES OF THE WORK Not Applicable.,/careers/baltimorecity/classspecs/791249
40,54211,Heating & Air Conditioning Technician I,A Heating and Air Conditioning Technician I participates with other technicians in the repair and maintenance of heating ventilation and air conditioning equipment. Work of this class involves no supervisory duties or responsibilities. Incumbents receive close supervision from a technical superior. Employees in this class work a 24-hour on-call basis. Work is performed in a boiler room or other confined area where there is the potential hazard of boiler explosions and exposure to noise pollution and toxic materials. Work requires moderate physical exertion such as lifting heavy air conditioning units. DISTINGUISHING FEATURES OF THE WORK The work of this class is distinguished from that of...,/careers/baltimorecity/classspecs/791250
